,id,permalink,text,date,username,name,hashtags,links,lang
0,1344270223348625409,https://twitter.com/KongTravels/status/1344270223348625409,"Replying to 
@KongTravels
, 
@NYinLA2121
 and 
@RichardGrenell",2020-12-30T13:12:51.000Z,@KongTravels,Kure Kong,['#CancelCulture'],"['https://twitter.com/KongTravels', 'https://twitter.com/KongTravels', 'https://twitter.com/KongTravels/status/1344270223348625409', 'https://twitter.com/KongTravels', 'https://twitter.com/NYinLA2121', 'https://twitter.com/RichardGrenell', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click']",en
1,1344264573248004096,https://twitter.com/TruthHunter1776/status/1344264573248004096,"Now that “cancel culture” is going after The Scarlett Letter do the Scarrlett Knights at Rutgers University have to change their name? 
 #CancelCulture",2020-12-30T12:50:24.000Z,@TruthHunter1776,Truth & Facts,['#CancelCulture'],"['https://twitter.com/TruthHunter1776', 'https://twitter.com/TruthHunter1776', 'https://twitter.com/TruthHunter1776/status/1344264573248004096', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click']",en
2,1344263109561745409,https://twitter.com/EnlikeMike/status/1344263109561745409,"#HillariaBaldwin is Hilarious. What a Joke, bad one at that. Cancel culture gives her a pass but will attack anyone else 4 Cultural Appropriation. Zero sense. You know those little motorized vacuums that go bouncing around bumping into ur furniture n wall? That's #CancelCulture",2020-12-30T12:44:35.000Z,@EnlikeMike,MrMac42020#HandsofJusticeSuperstar#MAGA,"['#HillariaBaldwin', '#CancelCulture']","['https://twitter.com/EnlikeMike', 'https://twitter.com/EnlikeMike', 'https://twitter.com/EnlikeMike/status/1344263109561745409', 'https://twitter.com/hashtag/HillariaBaldwin?src=hashtag_click', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://twitter.com/EnlikeMike/status/1344263109561745409/photo/1']",en
3,1344213780406927360,https://twitter.com/crid/status/1344213780406927360,"[#PODCAST|#CancelCulture] ""Cancel culture"", ""woke"" : quand la gauche américaine devient folle. La fabrique médiatique - 
@franceculture
  http://ow.ly/LlDi30rqCki",2020-12-30T09:28:34.000Z,@crid,Christophe Deschamps,"['#PODCAST', '#CancelCulture']","['https://twitter.com/crid', 'https://twitter.com/crid', 'https://twitter.com/crid/status/1344213780406927360', 'https://twitter.com/hashtag/PODCAST?src=hashtag_click', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://twitter.com/franceculture', 'https://t.co/Ddtdx17Iwb?amp=1', 'https://twitter.com/crid/status/1344213780406927360/photo/1']",fr
4,1344164634626904064,https://twitter.com/cult_rosalina/status/1344164634626904064,YALL MADDIE IS SAYING HOW SHE LOVES ME MORE AND HOE NEEDS TO STFU SO HURRY UP CANCEL CULTURE IM LIKE OVER IT IF MISS MAAM DONT SAY I LOVE HER MORE WE GONNA START HAVING ISSUES SO HURRY UP #CancelCulture,2020-12-30T06:13:16.000Z,@cult_rosalina,Aden Garcia,['#CancelCulture'],"['https://twitter.com/cult_rosalina', 'https://twitter.com/cult_rosalina', 'https://twitter.com/cult_rosalina/status/1344164634626904064', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click']",en
5,1344152601273593856,https://twitter.com/ArashMosaleh/status/1344152601273593856,Cancel culture (i.e. a NYT op-ed) is coming for tiki bars—they’re suddenly inappropriate given it’s 2020 & wokeness and all. What’s next? Cantinas? Hookah lounges? Country western line-dancing joints? When will the madness end?#CancelCulture #woke,2020-12-30T05:25:27.000Z,@ArashMosaleh,Arash Mosaleh,"['#CancelCulture', '#woke']","['https://twitter.com/ArashMosaleh', 'https://twitter.com/ArashMosaleh', 'https://twitter.com/ArashMosaleh/status/1344152601273593856', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://twitter.com/hashtag/woke?src=hashtag_click']",en
6,1344093650192637954,https://twitter.com/MikeSahno/status/1344093650192637954,"Thinking about Canceling Cancel Culture?
https://bit.ly/2J1TqJI  
#blog #CancelCulture",2020-12-30T01:31:12.000Z,@MikeSahno,Mike Sahno — Author. Speaker. Publisher.,"['#blog', '#CancelCulture']","['https://twitter.com/MikeSahno', 'https://twitter.com/MikeSahno', 'https://twitter.com/MikeSahno/status/1344093650192637954', 'https://t.co/bdir8sQyrR?amp=1', 'https://twitter.com/hashtag/blog?src=hashtag_click', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://twitter.com/MikeSahno/status/1344093650192637954/photo/1']",en
7,1344077660956356610,https://twitter.com/NewsSurvive/status/1344077660956356610,"Ep. 1423 Deeply Troubling Allegations Emerge in Pennsylvania + Cancel Culture – The Dan Bongino Show (Video) https://ift.tt/38P1O8o Featured, Opinions, Politics, USA News, #cancelculture, #danbongino, #democrats, #jimcrow, #libtards, #Pennsylvania, #racism, election",2020-12-30T00:27:40.000Z,@NewsSurvive,Survive the News,"['#cancelculture', '#danbongino', '#democrats', '#jimcrow', '#libtards', '#Pennsylvania', '#racism']","['https://twitter.com/NewsSurvive', 'https://twitter.com/NewsSurvive', 'https://twitter.com/NewsSurvive/status/1344077660956356610', 'https://t.co/tBm5EwjlMC?amp=1', 'https://twitter.com/hashtag/cancelculture?src=hashtag_click', 'https://twitter.com/hashtag/danbongino?src=hashtag_click', 'https://twitter.com/hashtag/democrats?src=hashtag_click', 'https://twitter.com/hashtag/jimcrow?src=hashtag_click', 'https://twitter.com/hashtag/libtards?src=hashtag_click', 'https://twitter.com/hashtag/Pennsylvania?src=hashtag_click', 'https://twitter.com/hashtag/racism?src=hashtag_click', 'https://t.co/tBm5EwjlMC?amp=1', 'https://t.co/tBm5EwjlMC?amp=1']",en
8,1344074008497676290,https://twitter.com/odstred117/status/1344074008497676290,"Hey what's up cancel culture 
 
#anime #animegirl #girl #smile #SJW #feminist #racism #lgbt #racist #CancelCulture #Warzone #war #retweet #repost #share #like4likes #likeforlikes #comment #mad #smartass #lol #lmao #lmfao #dankmemes #humor",2020-12-30T00:13:09.000Z,@odstred117,Nightcore J.A.M.S/Odstred117,"['#anime', '#animegirl', '#girl', '#smile', '#SJW', '#feminist', '#racism', '#lgbt', '#racist', '#CancelCulture', '#Warzone', '#war', '#retweet', '#repost', '#share', '#like4likes', '#likeforlikes', '#comment', '#mad', '#smartass', '#lol', '#lmao', '#lmfao', '#dankmemes', '#humor']","['https://twitter.com/odstred117', 'https://twitter.com/odstred117', 'https://twitter.com/odstred117/status/1344074008497676290', 'https://twitter.com/hashtag/anime?src=hashtag_click', 'https://twitter.com/hashtag/animegirl?src=hashtag_click', 'https://twitter.com/hashtag/girl?src=hashtag_click', 'https://twitter.com/hashtag/smile?src=hashtag_click', 'https://twitter.com/hashtag/SJW?src=hashtag_click', 'https://twitter.com/hashtag/feminist?src=hashtag_click', 'https://twitter.com/hashtag/racism?src=hashtag_click', 'https://twitter.com/hashtag/lgbt?src=hashtag_click', 'https://twitter.com/hashtag/racist?src=hashtag_click', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://twitter.com/hashtag/Warzone?src=hashtag_click', 'https://twitter.com/hashtag/war?src=hashtag_click', 'https://twitter.com/hashtag/retweet?src=hashtag_click', 'https://twitter.com/hashtag/repost?src=hashtag_click', 'https://twitter.com/hashtag/share?src=hashtag_click', 'https://twitter.com/hashtag/like4likes?src=hashtag_click', 'https://twitter.com/hashtag/likeforlikes?src=hashtag_click', 'https://twitter.com/hashtag/comment?src=hashtag_click', 'https://twitter.com/hashtag/mad?src=hashtag_click', 'https://twitter.com/hashtag/smartass?src=hashtag_click', 'https://twitter.com/hashtag/lol?src=hashtag_click', 'https://twitter.com/hashtag/lmao?src=hashtag_click', 'https://twitter.com/hashtag/lmfao?src=hashtag_click', 'https://twitter.com/hashtag/dankmemes?src=hashtag_click', 'https://twitter.com/hashtag/humor?src=hashtag_click', 'https://twitter.com/odstred117/status/1344074008497676290/photo/1']",en
9,1344064648971079680,https://twitter.com/rickrmiller/status/1344064648971079680,"@FoxNews
 @newsmax
 @realDailyWire
 et al...
Please stop saying #CancelCulture"". There is no culture in ""cancel culture"". It is #cancelism, plain and simple.",2020-12-29T23:35:58.000Z,@rickrmiller,treading_ESTROGEN,"['#CancelCulture', '#cancelism']","['https://twitter.com/rickrmiller', 'https://twitter.com/rickrmiller', 'https://twitter.com/rickrmiller/status/1344064648971079680', 'https://twitter.com/FoxNews', 'https://twitter.com/newsmax', 'https://twitter.com/realDailyWire', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://twitter.com/hashtag/cancelism?src=hashtag_click']",en
10,1344034010905894912,https://twitter.com/FrauleinBlixen9/status/1344034010905894912,One sure way of knowing if you're part of the #CancelCulture problem is if you continue to deny that cancel culture exists ,2020-12-29T21:34:13.000Z,@FrauleinBlixen9,Mirth+Venom,['#CancelCulture'],"['https://twitter.com/FrauleinBlixen9', 'https://twitter.com/FrauleinBlixen9', 'https://twitter.com/FrauleinBlixen9/status/1344034010905894912', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click']",en
11,1344006255111639040,https://twitter.com/R_H_Bushell/status/1344006255111639040,"2020 has been a huge year for cancel culture:

Someone doesn't like the same things you do? Let's get all of our internet friends together & cancel them!

Someone says something you don't agree with? CANCEL THEM! 
How the fuck has Bing survived? 
#CancelCulture #CancelBing",2020-12-29T19:43:56.000Z,@R_H_Bushell,Robert Bushell,"['#CancelCulture', '#CancelBing']","['https://twitter.com/R_H_Bushell', 'https://twitter.com/R_H_Bushell', 'https://twitter.com/R_H_Bushell/status/1344006255111639040', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://twitter.com/hashtag/CancelBing?src=hashtag_click']",en
12,1344003873598566401,https://twitter.com/scott_dresden/status/1344003873598566401,Cancel culture is a modern variation of heresy. Apparently this happens during political fragmentation and rapid growth. Wokeness is about controlling competition under the cloak of justice. #CancelCulture #woke,2020-12-29T19:34:28.000Z,@scott_dresden,Scott Dresden,"['#CancelCulture', '#woke']","['https://twitter.com/scott_dresden', 'https://twitter.com/scott_dresden', 'https://twitter.com/scott_dresden/status/1344003873598566401', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://twitter.com/hashtag/woke?src=hashtag_click', 'https://twitter.com/scott_dresden/status/1344003873598566401/photo/1']",en
13,1343979969647575041,https://twitter.com/AtheistsLiberty/status/1343979969647575041,"Cancel culture rages on with help from The New York Times :( 

#cancelculture #freedom #liberty",2020-12-29T17:59:29.000Z,@AtheistsLiberty,Atheists for Liberty,"['#cancelculture', '#freedom', '#liberty']","['https://twitter.com/AtheistsLiberty', 'https://twitter.com/AtheistsLiberty', 'https://twitter.com/AtheistsLiberty/status/1343979969647575041', 'https://twitter.com/hashtag/cancelculture?src=hashtag_click', 'https://twitter.com/hashtag/freedom?src=hashtag_click', 'https://twitter.com/hashtag/liberty?src=hashtag_click', 'https://t.co/U5914LMQbJ?amp=1', 'https://t.co/U5914LMQbJ?amp=1']",en
14,1343978123285602305,https://twitter.com/robin_marie1/status/1343978123285602305,Cancel culture is communism! Pass it on. #CancelCulture,2020-12-29T17:52:09.000Z,@robin_marie1,#O'sRobinMarie,['#CancelCulture'],"['https://twitter.com/robin_marie1', 'https://twitter.com/robin_marie1', 'https://twitter.com/robin_marie1/status/1343978123285602305', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click']",en
15,1343971846035828736,https://twitter.com/SNEAKPEEKCA/status/1343971846035828736,"SNEAK PEEK: 'Covid-19' - Cancel Culture http://sneakpeek.ca/2020/12/covid-19-cancel-culture.html?spref=tw… 

#CancelCulture  #ChinaVirus #TVCancelations",2020-12-29T17:27:12.000Z,@SNEAKPEEKCA,SneakPeek,"['#CancelCulture', '#ChinaVirus', '#TVCancelations']","['https://twitter.com/SNEAKPEEKCA', 'https://twitter.com/SNEAKPEEKCA', 'https://twitter.com/SNEAKPEEKCA/status/1343971846035828736', 'https://t.co/pXD2hX7CbY?amp=1', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://twitter.com/hashtag/ChinaVirus?src=hashtag_click', 'https://twitter.com/hashtag/TVCancelations?src=hashtag_click', 'https://twitter.com/SNEAKPEEKCA/status/1343971846035828736/photo/1']",en
16,1343958385759289349,https://twitter.com/cowanmolly/status/1343958385759289349,"@FoxNews
 you have a panel of white people (only) discussing racism & cancel culture... seems like fair & balanced. #FakeNews #CancelCulture",2020-12-29T16:33:43.000Z,@cowanmolly,Reginald,"['#FakeNews', '#CancelCulture']","['https://twitter.com/cowanmolly', 'https://twitter.com/cowanmolly', 'https://twitter.com/cowanmolly/status/1343958385759289349', 'https://twitter.com/FoxNews', 'https://twitter.com/hashtag/FakeNews?src=hashtag_click', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click']",en
17,1343957733238779909,https://twitter.com/MetroVoice/status/1343957733238779909,"College student finds there is no mercy in today’s cancel culture https://metrovoicenews.com/college-student-finds-there-is-no-mercy-in-todays-cancel-culture/#.X-tZkQkapVU.twitter… via 
@MetroVoice
 #CancelCulture #Titans
 #BLM",2020-12-29T16:31:07.000Z,@MetroVoice,MetroVoice,"['#CancelCulture', '#Titans', '#BLM']","['https://twitter.com/MetroVoice', 'https://twitter.com/MetroVoice', 'https://twitter.com/MetroVoice/status/1343957733238779909', 'https://t.co/Ebzsb1oT0X?amp=1', 'https://twitter.com/MetroVoice', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://twitter.com/hashtag/Titans?src=hashtag_click', 'https://twitter.com/hashtag/BLM?src=hashtag_click', 'https://t.co/Ebzsb1oT0X?amp=1', 'https://t.co/Ebzsb1oT0X?amp=1']",en
18,1343930919330037760,https://twitter.com/MTone123/status/1343930919330037760,"Cancel culture leading to an exodus of universities’ free-thinkers. Knowledge dies when starved of criticism. https://bit.ly/3hsbZ6S #CancelCulture, #Coersiveprogressivism #Colleges #Universities #Freespeech #Freedom #Idealogues #Secularism",2020-12-29T14:44:34.000Z,@MTone123,Mario Toneguzzi,"['#CancelCulture', '#Coersiveprogressivism', '#Colleges', '#Universities', '#Freespeech', '#Freedom', '#Idealogues', '#Secularism']","['https://twitter.com/MTone123', 'https://twitter.com/MTone123', 'https://twitter.com/MTone123/status/1343930919330037760', 'https://t.co/PsYutiqkYz?amp=1', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://twitter.com/hashtag/Coersiveprogressivism?src=hashtag_click', 'https://twitter.com/hashtag/Colleges?src=hashtag_click', 'https://twitter.com/hashtag/Universities?src=hashtag_click', 'https://twitter.com/hashtag/Freespeech?src=hashtag_click', 'https://twitter.com/hashtag/Freedom?src=hashtag_click', 'https://twitter.com/hashtag/Idealogues?src=hashtag_click', 'https://twitter.com/hashtag/Secularism?src=hashtag_click', 'https://t.co/PsYutiqkYz?amp=1', 'https://t.co/PsYutiqkYz?amp=1']",en
19,1343900696039616513,https://twitter.com/AtheistEngineer/status/1343900696039616513,"Replying to 
@StudentsforLife",2020-12-29T12:44:29.000Z,@AtheistEngineer,Humanist Engineer,['#CANCELCULTURE'],"['https://twitter.com/AtheistEngineer', 'https://twitter.com/AtheistEngineer', 'https://twitter.com/AtheistEngineer/status/1343900696039616513', 'https://twitter.com/StudentsforLife', 'https://twitter.com/hashtag/CANCELCULTURE?src=hashtag_click']",en
20,1343896388308971524,https://twitter.com/kag_sinister/status/1343896388308971524,There Is No Mercy and No Redemption in Today’s Cancel Culture https://townhall.com/columnists/michaelbrown/2020/12/28/there-is-no-mercy-and-no-redemption-in-todays-cancel-culture-n2582205… #CancelCulture #LiberalLogic #Hate #Intolerance,2020-12-29T12:27:22.000Z,@kag_sinister,I AM #KAG Sinister,"['#CancelCulture', '#LiberalLogic', '#Hate', '#Intolerance']","['https://twitter.com/kag_sinister', 'https://twitter.com/kag_sinister', 'https://twitter.com/kag_sinister/status/1343896388308971524', 'https://t.co/abHm9nrGQm?amp=1', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://twitter.com/hashtag/LiberalLogic?src=hashtag_click', 'https://twitter.com/hashtag/Hate?src=hashtag_click', 'https://twitter.com/hashtag/Intolerance?src=hashtag_click', 'https://t.co/abHm9nrGQm?amp=1', 'https://t.co/abHm9nrGQm?amp=1']",en
21,1343890192642486274,https://twitter.com/tabanacles/status/1343890192642486274,What is the cost of 'cancel culture'? - BBC News #CancelCulture,2020-12-29T12:02:44.000Z,@tabanacles,T★A★G,['#CancelCulture'],"['https://twitter.com/tabanacles', 'https://twitter.com/tabanacles', 'https://twitter.com/tabanacles/status/1343890192642486274', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://t.co/JUalXA2tYg?amp=1', 'https://t.co/JUalXA2tYg?amp=1']",en
22,1343816282337062913,https://twitter.com/smoothieDub/status/1343816282337062913,"See all that cancel culture crap! You can only be cancelled if you let them. A group of people telling you you’re this and that! Honestly, go tell someone who gives a bollox.  #cancelculture",2020-12-29T07:09:03.000Z,@smoothieDub,Sarah,['#cancelculture'],"['https://twitter.com/smoothieDub', 'https://twitter.com/smoothieDub', 'https://twitter.com/smoothieDub/status/1343816282337062913', 'https://twitter.com/hashtag/cancelculture?src=hashtag_click']",en
23,1343806653213368320,https://twitter.com/GognaBlog/status/1343806653213368320,"Contro il dilagare della ""cancel culture"" e il soffocamento del dibattito aperto.
#AdalgisaMarrocco #cancelculture #cancellazione #dibattito #fanatismo #intolleranza #passatoscomodo #PierluigiBattista #politicallycorrect #TotemeTabu
https://gognablog.sherpa-gate.com/i-fanatici-del-bene/…",2020-12-29T06:30:47.000Z,@GognaBlog,Alessandro Gogna,"['#AdalgisaMarrocco', '#cancelculture', '#cancellazione', '#dibattito', '#fanatismo', '#intolleranza', '#passatoscomodo', '#PierluigiBattista', '#politicallycorrect', '#TotemeTabu']","['https://twitter.com/GognaBlog', 'https://twitter.com/GognaBlog', 'https://twitter.com/GognaBlog/status/1343806653213368320', 'https://twitter.com/hashtag/AdalgisaMarrocco?src=hashtag_click', 'https://twitter.com/hashtag/cancelculture?src=hashtag_click', 'https://twitter.com/hashtag/cancellazione?src=hashtag_click', 'https://twitter.com/hashtag/dibattito?src=hashtag_click', 'https://twitter.com/hashtag/fanatismo?src=hashtag_click', 'https://twitter.com/hashtag/intolleranza?src=hashtag_click', 'https://twitter.com/hashtag/passatoscomodo?src=hashtag_click', 'https://twitter.com/hashtag/PierluigiBattista?src=hashtag_click', 'https://twitter.com/hashtag/politicallycorrect?src=hashtag_click', 'https://twitter.com/hashtag/TotemeTabu?src=hashtag_click', 'https://t.co/2rnQP55vYQ?amp=1', 'https://twitter.com/GognaBlog/status/1343806653213368320/photo/1']",it
24,1343766609714962433,https://twitter.com/marccormier/status/1343766609714962433,Adieu Homère au nom de la « cancel culture » - Even Homer Gets Mobbed - WSJ. #homer #homere #cancelculture,2020-12-29T03:51:40.000Z,@marccormier,Marc Albert Cormier,"['#homer', '#homere', '#cancelculture']","['https://twitter.com/marccormier', 'https://twitter.com/marccormier', 'https://twitter.com/marccormier/status/1343766609714962433', 'https://twitter.com/hashtag/homer?src=hashtag_click', 'https://twitter.com/hashtag/homere?src=hashtag_click', 'https://twitter.com/hashtag/cancelculture?src=hashtag_click', 'https://t.co/F8trkOkv3L?amp=1', 'https://t.co/F8trkOkv3L?amp=1']",fr
25,1343765728193900544,https://twitter.com/AliKutluozen/status/1343765728193900544,"So if Twitter were to shut down, that'd probably be end of SJW and cancel culture. Say it with me: CANCEL TWITTER!

#sjw #CancelCulture #canceltwitter",2020-12-29T03:48:10.000Z,@AliKutluozen,Ali Kutluözen,"['#sjw', '#CancelCulture', '#canceltwitter']","['https://twitter.com/AliKutluozen', 'https://twitter.com/AliKutluozen', 'https://twitter.com/AliKutluozen/status/1343765728193900544', 'https://twitter.com/hashtag/sjw?src=hashtag_click', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://twitter.com/hashtag/canceltwitter?src=hashtag_click']",en
26,1343746627178287104,https://twitter.com/fullofashes1/status/1343746627178287104,"to all the mfs tryna cancel Schlatt, go find Pokay's SMPLive videos from 2019 and cancel him because back then the r slur was heavily normalized and in that series he uses it!!! go cancel culture go!! #cancelculture pls find this pls i wanna laugh at the cancellation of poke! go!",2020-12-29T02:32:16.000Z,@fullofashes1,ash? (roughhouse/dreamsmp),['#cancelculture'],"['https://twitter.com/fullofashes1', 'https://twitter.com/fullofashes1', 'https://twitter.com/fullofashes1/status/1343746627178287104', 'https://twitter.com/hashtag/cancelculture?src=hashtag_click']",en
27,1343715968237903872,https://twitter.com/Trevor_Balthrop/status/1343715968237903872,"Breaking News
Cancel Culture is cancelling public inauguration day attendance
Senators & House Reps are not getting tickets
This is due to health concerns surrounding the child porn.
#CancelCulture
#InaugurationDay
#InaugurationDay2021 
#BidenHarris2020 
https://twitter.com/TrevorBalthrop/status/1343709900803698688###############…",2020-12-29T00:30:26.000Z,@Trevor_Balthrop,Trevor McKay Balthrop,"['#CancelCulture', '#InaugurationDay', '#InaugurationDay2021', '#BidenHarris2020']","['https://twitter.com/Trevor_Balthrop', 'https://twitter.com/Trevor_Balthrop', 'https://twitter.com/Trevor_Balthrop/status/1343715968237903872', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://twitter.com/hashtag/InaugurationDay?src=hashtag_click', 'https://twitter.com/hashtag/InaugurationDay2021?src=hashtag_click', 'https://twitter.com/hashtag/BidenHarris2020?src=hashtag_click', 'https://twitter.com/TrevorBalthrop/status/1343709900803698688###############']",en
28,1343715918107398146,https://twitter.com/Trevor_Balthrop/status/1343715918107398146,"Breaking News
Cancel Culture is cancelling public inauguration day attendance
Senators & House Reps are not getting tickets
This is due to health concerns surrounding the child porn.
#CancelCulture
#InaugurationDay
#InaugurationDay2021 
#BidenHarris2020 
https://twitter.com/TrevorBalthrop/status/1343709900803698688###############…",2020-12-29T00:30:14.000Z,@Trevor_Balthrop,Trevor McKay Balthrop,"['#CancelCulture', '#InaugurationDay', '#InaugurationDay2021', '#BidenHarris2020']","['https://twitter.com/Trevor_Balthrop', 'https://twitter.com/Trevor_Balthrop', 'https://twitter.com/Trevor_Balthrop/status/1343715918107398146', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://twitter.com/hashtag/InaugurationDay?src=hashtag_click', 'https://twitter.com/hashtag/InaugurationDay2021?src=hashtag_click', 'https://twitter.com/hashtag/BidenHarris2020?src=hashtag_click', 'https://twitter.com/TrevorBalthrop/status/1343709900803698688###############']",en
29,1343715470508232704,https://twitter.com/Trevor_Balthrop/status/1343715470508232704,"Breaking News
Cancel Culture is cancelling public inauguration day attendance
Senators & House Reps are not getting tickets
This is due to health concerns surrounding the child porn.
#CancelCulture
#InaugurationDay
#InaugurationDay2021 
#BidenHarris2020 
https://twitter.com/TrevorBalthrop/status/1343709900803698688+…",2020-12-29T00:28:27.000Z,@Trevor_Balthrop,Trevor McKay Balthrop,"['#CancelCulture', '#InaugurationDay', '#InaugurationDay2021', '#BidenHarris2020']","['https://twitter.com/Trevor_Balthrop', 'https://twitter.com/Trevor_Balthrop', 'https://twitter.com/Trevor_Balthrop/status/1343715470508232704', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://twitter.com/hashtag/InaugurationDay?src=hashtag_click', 'https://twitter.com/hashtag/InaugurationDay2021?src=hashtag_click', 'https://twitter.com/hashtag/BidenHarris2020?src=hashtag_click', 'https://twitter.com/TrevorBalthrop/status/1343709900803698688+']",en
30,1343715425738051585,https://twitter.com/Trevor_Balthrop/status/1343715425738051585,"Breaking News
Cancel Culture is cancelling public inauguration day attendance
Senators & House Reps are not getting tickets
This is due to health concerns surrounding the child porn.
#CancelCulture
#InaugurationDay
#InaugurationDay2021 
#BidenHarris2020 
https://twitter.com/TrevorBalthrop/status/1343709900803698688+…",2020-12-29T00:28:17.000Z,@Trevor_Balthrop,Trevor McKay Balthrop,"['#CancelCulture', '#InaugurationDay', '#InaugurationDay2021', '#BidenHarris2020']","['https://twitter.com/Trevor_Balthrop', 'https://twitter.com/Trevor_Balthrop', 'https://twitter.com/Trevor_Balthrop/status/1343715425738051585', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://twitter.com/hashtag/InaugurationDay?src=hashtag_click', 'https://twitter.com/hashtag/InaugurationDay2021?src=hashtag_click', 'https://twitter.com/hashtag/BidenHarris2020?src=hashtag_click', 'https://twitter.com/TrevorBalthrop/status/1343709900803698688+']",en
31,1343714524570914816,https://twitter.com/Trevor_Balthrop/status/1343714524570914816,"Replying to 
@JesusComing2033",2020-12-29T00:24:42.000Z,@Trevor_Balthrop,Trevor McKay Balthrop,"['#CancelCulture', '#InaugurationDay', '#InaugurationDay2021', '#BidenHarris2020']","['https://twitter.com/Trevor_Balthrop', 'https://twitter.com/Trevor_Balthrop', 'https://twitter.com/Trevor_Balthrop/status/1343714524570914816', 'https://twitter.com/JesusComing2033', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://twitter.com/hashtag/InaugurationDay?src=hashtag_click', 'https://twitter.com/hashtag/InaugurationDay2021?src=hashtag_click', 'https://twitter.com/hashtag/BidenHarris2020?src=hashtag_click', 'https://twitter.com/TrevorBalthrop/status/1343709900803698688##################################################################################################################################################################################################################################################################################################################################################################childporn/######################################################################################/##############################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################################ChildPornIsTwitter/////////////////////////###############################################################################################################################################################################/']",en
32,1343713341227683841,https://twitter.com/AllSidesNow/status/1343713341227683841,"#FromTheRight: New York Times accused of 'glorifying' cancel culture, 'celebrating teenage revenge narratives' | Reporting by 
@foxheadlines
 

#NYTimes #CancelCulture",2020-12-29T00:20:00.000Z,@AllSidesNow,AllSides,"['#FromTheRight', '#NYTimes', '#CancelCulture']","['https://twitter.com/AllSidesNow', 'https://twitter.com/AllSidesNow', 'https://twitter.com/AllSidesNow/status/1343713341227683841', 'https://twitter.com/hashtag/FromTheRight?src=hashtag_click', 'https://twitter.com/foxheadlines', 'https://twitter.com/hashtag/NYTimes?src=hashtag_click', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://t.co/bKgnv8Gr9j?amp=1', 'https://t.co/bKgnv8Gr9j?amp=1']",en
33,1343710828512481280,https://twitter.com/Trevor_Balthrop/status/1343710828512481280,"Breaking News

Cancel Culture is cancelling public inauguration day attendance

Senators & House Reps are not getting tickets

This is due to health concerns surrounding the pandemic.
#CancelCulture
#InaugurationDay
#InaugurationDay2021 #BidenHarris2020 
https://twitter.com/TrevorBalthrop/status/1343709900803698688#####…",2020-12-29T00:10:01.000Z,@Trevor_Balthrop,Trevor McKay Balthrop,"['#CancelCulture', '#InaugurationDay', '#InaugurationDay2021', '#BidenHarris2020']","['https://twitter.com/Trevor_Balthrop', 'https://twitter.com/Trevor_Balthrop', 'https://twitter.com/Trevor_Balthrop/status/1343710828512481280', 'https://twitter.com/hashtag/CancelCulture?src=hashtag_click', 'https://twitter.com/hashtag/InaugurationDay?src=hashtag_click', 'https://twitter.com/hashtag/InaugurationDay2021?src=hashtag_click', 'https://twitter.com/hashtag/BidenHarris2020?src=hashtag_click', 'https://twitter.com/TrevorBalthrop/status/1343709900803698688#####']",en
